Date,SKU,Region,Channel,Units Sold,Unit Price,Revenue
2024-11-23,Everyday Backpack 20L,US,DTC,23,180.0,4140.0
2024-11-23,Everyday Backpack 20L,US,Wholesale,55,153.0,8415.0
2024-11-23,Everyday Backpack 20L,EU,DTC,28,180.0,5040.0
2024-11-23,Everyday Backpack 20L,EU,Wholesale,44,153.0,6732.0
2024-11-23,Everyday Backpack 20L,Asia,DTC,25,180.0,4500.0
2024-11-23,Everyday Backpack 20L,Asia,Wholesale,52,153.0,7956.0
2024-11-23,Everyday Backpack 30L,US,DTC,20,200.0,4000.0
2024-11-23,Everyday Backpack 30L,US,Wholesale,43,170.0,7310.0
2024-11-23,Everyday Backpack 30L,EU,DTC,18,200.0,3600.0
2024-11-23,Everyday Backpack 30L,EU,Wholesale,36,170.0,6120.0
2024-11-23,Everyday Backpack 30L,Asia,DTC,18,200.0,3600.0
2024-11-23,Everyday Backpack 30L,Asia,Wholesale,36,170.0,6120.0
2024-11-23,Capture Clip v3,US,DTC,22,70.0,1540.0
2024-11-23,Capture Clip v3,US,Wholesale,53,59.5,3153.5
2024-11-23,Capture Clip v3,EU,DTC,19,70.0,1330.0
2024-11-23,Capture Clip v3,EU,Wholesale,47,59.5,2796.5
2024-11-23,Capture Clip v3,Asia,DTC,20,70.0,1400.0
2024-11-23,Capture Clip v3,Asia,Wholesale,43,59.5,2558.5
2024-11-23,Capture Clip Pro,US,DTC,18,90.0,1620.0
2024-11-23,Capture Clip Pro,US,Wholesale,48,76.5,3672.0
2024-11-23,Capture Clip Pro,EU,DTC,17,90.0,1530.0
2024-11-23,Capture Clip Pro,EU,Wholesale,39,76.5,2983.5
2024-11-23,Capture Clip Pro,Asia,DTC,20,90.0,1800.0
2024-11-23,Capture Clip Pro,Asia,Wholesale,33,76.5,2524.5
2024-11-23,Tech Pouch,US,DTC,24,60.0,1440.0
2024-11-23,Tech Pouch,US,Wholesale,43,51.0,2193.0
2024-11-23,Tech Pouch,EU,DTC,29,60.0,1740.0
2024-11-23,Tech Pouch,EU,Wholesale,46,51.0,2346.0
2024-11-23,Tech Pouch,Asia,DTC,29,60.0,1740.0
2024-11-23,Tech Pouch,Asia,Wholesale,33,51.0,1683.0
2024-11-23,Wash Pouch,US,DTC,23,65.0,1495.0
2024-11-23,Wash Pouch,US,Wholesale,47,55.25,2596.75
2024-11-23,Wash Pouch,EU,DTC,31,65.0,2015.0
2024-11-23,Wash Pouch,EU,Wholesale,26,55.25,1436.5
2024-11-23,Wash Pouch,Asia,DTC,25,65.0,1625.0
2024-11-23,Wash Pouch,Asia,Wholesale,41,55.25,2265.25
2024-11-24,Travel Duffel 30L,US,DTC,25,150.0,3750.0
2024-11-24,Travel Duffel 30L,US,Wholesale,39,127.5,4972.5
2024-11-24,Travel Duffel 30L,EU,DTC,23,150.0,3450.0
2024-11-24,Travel Duffel 30L,EU,Wholesale,32,127.5,4080.0
2024-11-24,Travel Duffel 30L,Asia,DTC,28,150.0,4200.0
2024-11-24,Travel Duffel 30L,Asia,Wholesale,41,127.5,5227.5
2024-11-24,Travel Duffel 45L,US,DTC,17,170.0,2890.0
2024-11-24,Travel Duffel 45L,US,Wholesale,53,144.5,7658.5
2024-11-24,Travel Duffel 45L,EU,DTC,32,170.0,5440.0
2024-11-24,Travel Duffel 45L,EU,Wholesale,41,144.5,5924.5
2024-11-24,Travel Duffel 45L,Asia,DTC,27,170.0,4590.0
2024-11-24,Travel Duffel 45L,Asia,Wholesale,34,144.5,4913.0
2024-11-24,Everyday Backpack 20L,US,DTC,13,180.0,2340.0
2024-11-24,Everyday Backpack 20L,US,Wholesale,45,153.0,6885.0
2024-11-24,Everyday Backpack 20L,EU,DTC,18,180.0,3240.0
2024-11-24,Everyday Backpack 20L,EU,Wholesale,34,153.0,5202.0
2024-11-24,Everyday Backpack 20L,Asia,DTC,13,180.0,2340.0
2024-11-24,Everyday Backpack 20L,Asia,Wholesale,30,153.0,4590.0
2024-11-24,Everyday Backpack 30L,US,DTC,17,200.0,3400.0
2024-11-24,Everyday Backpack 30L,US,Wholesale,34,170.0,5780.0
2024-11-24,Everyday Backpack 30L,EU,DTC,16,200.0,3200.0
2024-11-24,Everyday Backpack 30L,EU,Wholesale,54,170.0,9180.0
2024-11-24,Everyday Backpack 30L,Asia,DTC,22,200.0,4400.0
2024-11-24,Everyday Backpack 30L,Asia,Wholesale,43,170.0,7310.0
2024-11-24,Capture Clip v3,US,DTC,31,70.0,2170.0
2024-11-24,Capture Clip v3,US,Wholesale,41,59.5,2439.5
2024-11-24,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-11-24,Capture Clip v3,EU,Wholesale,48,59.5,2856.0
2024-11-24,Capture Clip v3,Asia,DTC,27,70.0,1890.0
2024-11-24,Capture Clip v3,Asia,Wholesale,39,59.5,2320.5
2024-11-24,Capture Clip Pro,US,DTC,15,90.0,1350.0
2024-11-24,Capture Clip Pro,US,Wholesale,37,76.5,2830.5
2024-11-24,Capture Clip Pro,EU,DTC,41,90.0,3690.0
2024-11-24,Capture Clip Pro,EU,Wholesale,32,76.5,2448.0
2024-11-24,Capture Clip Pro,Asia,DTC,15,90.0,1350.0
2024-11-24,Capture Clip Pro,Asia,Wholesale,50,76.5,3825.0
2024-11-24,Tech Pouch,US,DTC,21,60.0,1260.0
2024-11-24,Tech Pouch,US,Wholesale,49,51.0,2499.0
2024-11-24,Tech Pouch,EU,DTC,19,60.0,1140.0
2024-11-24,Tech Pouch,EU,Wholesale,41,51.0,2091.0
2024-11-24,Tech Pouch,Asia,DTC,18,60.0,1080.0
2024-11-24,Tech Pouch,Asia,Wholesale,51,51.0,2601.0
2024-11-24,Wash Pouch,US,DTC,39,65.0,2535.0
2024-11-24,Wash Pouch,US,Wholesale,30,55.25,1657.5
2024-11-24,Wash Pouch,EU,DTC,31,65.0,2015.0
2024-11-24,Wash Pouch,EU,Wholesale,36,55.25,1989.0
2024-11-24,Wash Pouch,Asia,DTC,28,65.0,1820.0
2024-11-24,Wash Pouch,Asia,Wholesale,51,55.25,2817.75
2024-11-25,Travel Duffel 30L,US,DTC,23,150.0,3450.0
2024-11-25,Travel Duffel 30L,US,Wholesale,42,127.5,5355.0
2024-11-25,Travel Duffel 30L,EU,DTC,29,150.0,4350.0
2024-11-25,Travel Duffel 30L,EU,Wholesale,27,127.5,3442.5
2024-11-25,Travel Duffel 30L,Asia,DTC,17,150.0,2550.0
2024-11-25,Travel Duffel 30L,Asia,Wholesale,37,127.5,4717.5
2024-11-25,Travel Duffel 45L,US,DTC,27,170.0,4590.0
2024-11-25,Travel Duffel 45L,US,Wholesale,32,144.5,4624.0
2024-11-25,Travel Duffel 45L,EU,DTC,25,170.0,4250.0
2024-11-25,Travel Duffel 45L,EU,Wholesale,38,144.5,5491.0
2024-11-25,Travel Duffel 45L,Asia,DTC,31,170.0,5270.0
2024-11-25,Travel Duffel 45L,Asia,Wholesale,48,144.5,6936.0
2024-11-25,Everyday Backpack 20L,US,DTC,32,180.0,5760.0
2024-11-25,Everyday Backpack 20L,US,Wholesale,55,153.0,8415.0
2024-11-25,Everyday Backpack 20L,EU,DTC,30,180.0,5400.0
2024-11-25,Everyday Backpack 20L,EU,Wholesale,44,153.0,6732.0
2024-11-25,Everyday Backpack 20L,Asia,DTC,33,180.0,5940.0
2024-11-25,Everyday Backpack 20L,Asia,Wholesale,35,153.0,5355.0
2024-11-25,Everyday Backpack 30L,US,DTC,20,200.0,4000.0
2024-11-25,Everyday Backpack 30L,US,Wholesale,48,170.0,8160.0
2024-11-25,Everyday Backpack 30L,EU,DTC,45,200.0,9000.0
2024-11-25,Everyday Backpack 30L,EU,Wholesale,49,170.0,8330.0
2024-11-25,Everyday Backpack 30L,Asia,DTC,19,200.0,3800.0
2024-11-25,Everyday Backpack 30L,Asia,Wholesale,46,170.0,7820.0
2024-11-25,Capture Clip v3,US,DTC,15,70.0,1050.0
2024-11-25,Capture Clip v3,US,Wholesale,32,59.5,1904.0
2024-11-25,Capture Clip v3,EU,DTC,35,70.0,2450.0
2024-11-25,Capture Clip v3,EU,Wholesale,37,59.5,2201.5
2024-11-25,Capture Clip v3,Asia,DTC,21,70.0,1470.0
2024-11-25,Capture Clip v3,Asia,Wholesale,28,59.5,1666.0
2024-11-25,Capture Clip Pro,US,DTC,25,90.0,2250.0
2024-11-25,Capture Clip Pro,US,Wholesale,23,76.5,1759.5
2024-11-25,Capture Clip Pro,EU,DTC,18,90.0,1620.0
2024-11-25,Capture Clip Pro,EU,Wholesale,52,76.5,3978.0
2024-11-25,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-11-25,Capture Clip Pro,Asia,Wholesale,40,76.5,3060.0
2024-11-25,Tech Pouch,US,DTC,23,60.0,1380.0
2024-11-25,Tech Pouch,US,Wholesale,33,51.0,1683.0
2024-11-25,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-11-25,Tech Pouch,EU,Wholesale,44,51.0,2244.0
2024-11-25,Tech Pouch,Asia,DTC,24,60.0,1440.0
2024-11-25,Tech Pouch,Asia,Wholesale,48,51.0,2448.0
2024-11-25,Wash Pouch,US,DTC,17,65.0,1105.0
2024-11-25,Wash Pouch,US,Wholesale,44,55.25,2431.0
2024-11-25,Wash Pouch,EU,DTC,28,65.0,1820.0
2024-11-25,Wash Pouch,EU,Wholesale,44,55.25,2431.0
2024-11-25,Wash Pouch,Asia,DTC,35,65.0,2275.0
2024-11-25,Wash Pouch,Asia,Wholesale,49,55.25,2707.25
2024-11-26,Travel Duffel 30L,US,DTC,26,150.0,3900.0
2024-11-26,Travel Duffel 30L,US,Wholesale,47,127.5,5992.5
2024-11-26,Travel Duffel 30L,EU,DTC,30,150.0,4500.0
2024-11-26,Travel Duffel 30L,EU,Wholesale,29,127.5,3697.5
2024-11-26,Travel Duffel 30L,Asia,DTC,23,150.0,3450.0
2024-11-26,Travel Duffel 30L,Asia,Wholesale,49,127.5,6247.5
2024-11-26,Travel Duffel 45L,US,DTC,16,170.0,2720.0
2024-11-26,Travel Duffel 45L,US,Wholesale,60,144.5,8670.0
2024-11-26,Travel Duffel 45L,EU,DTC,26,170.0,4420.0
2024-11-26,Travel Duffel 45L,EU,Wholesale,43,144.5,6213.5
2024-11-26,Travel Duffel 45L,Asia,DTC,19,170.0,3230.0
2024-11-26,Travel Duffel 45L,Asia,Wholesale,29,144.5,4190.5
2024-11-26,Everyday Backpack 20L,US,DTC,20,180.0,3600.0
2024-11-26,Everyday Backpack 20L,US,Wholesale,47,153.0,7191.0
2024-11-26,Everyday Backpack 20L,EU,DTC,27,180.0,4860.0
2024-11-26,Everyday Backpack 20L,EU,Wholesale,62,153.0,9486.0
2024-11-26,Everyday Backpack 20L,Asia,DTC,26,180.0,4680.0
2024-11-26,Everyday Backpack 20L,Asia,Wholesale,37,153.0,5661.0
2024-11-26,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-11-26,Everyday Backpack 30L,US,Wholesale,47,170.0,7990.0
2024-11-26,Everyday Backpack 30L,EU,DTC,18,200.0,3600.0
2024-11-26,Everyday Backpack 30L,EU,Wholesale,45,170.0,7650.0
2024-11-26,Everyday Backpack 30L,Asia,DTC,18,200.0,3600.0
2024-11-26,Everyday Backpack 30L,Asia,Wholesale,45,170.0,7650.0
2024-11-26,Capture Clip v3,US,DTC,24,70.0,1680.0
2024-11-26,Capture Clip v3,US,Wholesale,42,59.5,2499.0
2024-11-26,Capture Clip v3,EU,DTC,18,70.0,1260.0
2024-11-26,Capture Clip v3,EU,Wholesale,34,59.5,2023.0
2024-11-26,Capture Clip v3,Asia,DTC,21,70.0,1470.0
2024-11-26,Capture Clip v3,Asia,Wholesale,45,59.5,2677.5
2024-11-26,Capture Clip Pro,US,DTC,32,90.0,2880.0
2024-11-26,Capture Clip Pro,US,Wholesale,42,76.5,3213.0
2024-11-26,Capture Clip Pro,EU,DTC,15,90.0,1350.0
2024-11-26,Capture Clip Pro,EU,Wholesale,47,76.5,3595.5
2024-11-26,Capture Clip Pro,Asia,DTC,17,90.0,1530.0
2024-11-26,Capture Clip Pro,Asia,Wholesale,51,76.5,3901.5
2024-11-26,Tech Pouch,US,DTC,27,60.0,1620.0
2024-11-26,Tech Pouch,US,Wholesale,29,51.0,1479.0
2024-11-26,Tech Pouch,EU,DTC,22,60.0,1320.0
2024-11-26,Tech Pouch,EU,Wholesale,31,51.0,1581.0
2024-11-26,Tech Pouch,Asia,DTC,37,60.0,2220.0
2024-11-26,Tech Pouch,Asia,Wholesale,34,51.0,1734.0
2024-11-26,Wash Pouch,US,DTC,27,65.0,1755.0
2024-11-26,Wash Pouch,US,Wholesale,42,55.25,2320.5
2024-11-26,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-11-26,Wash Pouch,EU,Wholesale,28,55.25,1547.0
2024-11-26,Wash Pouch,Asia,DTC,21,65.0,1365.0
2024-11-26,Wash Pouch,Asia,Wholesale,30,55.25,1657.5
2024-11-27,Travel Duffel 30L,US,DTC,31,150.0,4650.0
2024-11-27,Travel Duffel 30L,US,Wholesale,44,127.5,5610.0
2024-11-27,Travel Duffel 30L,EU,DTC,26,150.0,3900.0
2024-11-27,Travel Duffel 30L,EU,Wholesale,34,127.5,4335.0
2024-11-27,Travel Duffel 30L,Asia,DTC,26,150.0,3900.0
2024-11-27,Travel Duffel 30L,Asia,Wholesale,63,127.5,8032.5
2024-11-27,Travel Duffel 45L,US,DTC,27,170.0,4590.0
2024-11-27,Travel Duffel 45L,US,Wholesale,51,144.5,7369.5
2024-11-27,Travel Duffel 45L,EU,DTC,29,170.0,4930.0
2024-11-27,Travel Duffel 45L,EU,Wholesale,53,144.5,7658.5
2024-11-27,Travel Duffel 45L,Asia,DTC,28,170.0,4760.0
2024-11-27,Travel Duffel 45L,Asia,Wholesale,32,144.5,4624.0
2024-11-27,Everyday Backpack 20L,US,DTC,23,180.0,4140.0
2024-11-27,Everyday Backpack 20L,US,Wholesale,42,153.0,6426.0
2024-11-27,Everyday Backpack 20L,EU,DTC,27,180.0,4860.0
2024-11-27,Everyday Backpack 20L,EU,Wholesale,47,153.0,7191.0
2024-11-27,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-11-27,Everyday Backpack 20L,Asia,Wholesale,27,153.0,4131.0
2024-11-27,Everyday Backpack 30L,US,DTC,14,200.0,2800.0
2024-11-27,Everyday Backpack 30L,US,Wholesale,30,170.0,5100.0
2024-11-27,Everyday Backpack 30L,EU,DTC,31,200.0,6200.0
2024-11-27,Everyday Backpack 30L,EU,Wholesale,28,170.0,4760.0
2024-11-27,Everyday Backpack 30L,Asia,DTC,29,200.0,5800.0
2024-11-27,Everyday Backpack 30L,Asia,Wholesale,24,170.0,4080.0
2024-11-27,Capture Clip v3,US,DTC,21,70.0,1470.0
2024-11-27,Capture Clip v3,US,Wholesale,33,59.5,1963.5
2024-11-27,Capture Clip v3,EU,DTC,31,70.0,2170.0
2024-11-27,Capture Clip v3,EU,Wholesale,49,59.5,2915.5
2024-11-27,Capture Clip v3,Asia,DTC,46,70.0,3220.0
2024-11-27,Capture Clip v3,Asia,Wholesale,34,59.5,2023.0
2024-11-27,Capture Clip Pro,US,DTC,26,90.0,2340.0
2024-11-27,Capture Clip Pro,US,Wholesale,31,76.5,2371.5
2024-11-27,Capture Clip Pro,EU,DTC,25,90.0,2250.0
2024-11-27,Capture Clip Pro,EU,Wholesale,43,76.5,3289.5
2024-11-27,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-11-27,Capture Clip Pro,Asia,Wholesale,43,76.5,3289.5
2024-11-27,Tech Pouch,US,DTC,25,60.0,1500.0
2024-11-27,Tech Pouch,US,Wholesale,38,51.0,1938.0
2024-11-27,Tech Pouch,EU,DTC,30,60.0,1800.0
2024-11-27,Tech Pouch,EU,Wholesale,44,51.0,2244.0
2024-11-27,Tech Pouch,Asia,DTC,26,60.0,1560.0
2024-11-27,Tech Pouch,Asia,Wholesale,42,51.0,2142.0
2024-11-27,Wash Pouch,US,DTC,18,65.0,1170.0
2024-11-27,Wash Pouch,US,Wholesale,39,55.25,2154.75
2024-11-27,Wash Pouch,EU,DTC,25,65.0,1625.0
2024-11-27,Wash Pouch,EU,Wholesale,47,55.25,2596.75
2024-11-27,Wash Pouch,Asia,DTC,24,65.0,1560.0
2024-11-27,Wash Pouch,Asia,Wholesale,38,55.25,2099.5
2024-11-28,Travel Duffel 30L,US,DTC,23,150.0,3450.0
2024-11-28,Travel Duffel 30L,US,Wholesale,40,127.5,5100.0
2024-11-28,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-11-28,Travel Duffel 30L,EU,Wholesale,35,127.5,4462.5
2024-11-28,Travel Duffel 30L,Asia,DTC,21,150.0,3150.0
2024-11-28,Travel Duffel 30L,Asia,Wholesale,50,127.5,6375.0
2024-11-28,Travel Duffel 45L,US,DTC,21,170.0,3570.0
2024-11-28,Travel Duffel 45L,US,Wholesale,37,144.5,5346.5
2024-11-28,Travel Duffel 45L,EU,DTC,29,170.0,4930.0
2024-11-28,Travel Duffel 45L,EU,Wholesale,36,144.5,5202.0
2024-11-28,Travel Duffel 45L,Asia,DTC,27,170.0,4590.0
2024-11-28,Travel Duffel 45L,Asia,Wholesale,41,144.5,5924.5
2024-11-28,Everyday Backpack 20L,US,DTC,18,180.0,3240.0
2024-11-28,Everyday Backpack 20L,US,Wholesale,38,153.0,5814.0
2024-11-28,Everyday Backpack 20L,EU,DTC,24,180.0,4320.0
2024-11-28,Everyday Backpack 20L,EU,Wholesale,57,153.0,8721.0
2024-11-28,Everyday Backpack 20L,Asia,DTC,22,180.0,3960.0
2024-11-28,Everyday Backpack 20L,Asia,Wholesale,40,153.0,6120.0
2024-11-28,Everyday Backpack 30L,US,DTC,22,200.0,4400.0
2024-11-28,Everyday Backpack 30L,US,Wholesale,32,170.0,5440.0
2024-11-28,Everyday Backpack 30L,EU,DTC,22,200.0,4400.0
2024-11-28,Everyday Backpack 30L,EU,Wholesale,55,170.0,9350.0
2024-11-28,Everyday Backpack 30L,Asia,DTC,34,200.0,6800.0
2024-11-28,Everyday Backpack 30L,Asia,Wholesale,28,170.0,4760.0
2024-11-28,Capture Clip v3,US,DTC,24,70.0,1680.0
2024-11-28,Capture Clip v3,US,Wholesale,52,59.5,3094.0
2024-11-28,Capture Clip v3,EU,DTC,25,70.0,1750.0
2024-11-28,Capture Clip v3,EU,Wholesale,52,59.5,3094.0
2024-11-28,Capture Clip v3,Asia,DTC,31,70.0,2170.0
2024-11-28,Capture Clip v3,Asia,Wholesale,41,59.5,2439.5
2024-11-28,Capture Clip Pro,US,DTC,20,90.0,1800.0
2024-11-28,Capture Clip Pro,US,Wholesale,29,76.5,2218.5
2024-11-28,Capture Clip Pro,EU,DTC,26,90.0,2340.0
2024-11-28,Capture Clip Pro,EU,Wholesale,37,76.5,2830.5
2024-11-28,Capture Clip Pro,Asia,DTC,22,90.0,1980.0
2024-11-28,Capture Clip Pro,Asia,Wholesale,43,76.5,3289.5
2024-11-28,Tech Pouch,US,DTC,23,60.0,1380.0
2024-11-28,Tech Pouch,US,Wholesale,49,51.0,2499.0
2024-11-28,Tech Pouch,EU,DTC,45,60.0,2700.0
2024-11-28,Tech Pouch,EU,Wholesale,43,51.0,2193.0
2024-11-28,Tech Pouch,Asia,DTC,25,60.0,1500.0
2024-11-28,Tech Pouch,Asia,Wholesale,28,51.0,1428.0
2024-11-28,Wash Pouch,US,DTC,35,65.0,2275.0
2024-11-28,Wash Pouch,US,Wholesale,39,55.25,2154.75
2024-11-28,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-11-28,Wash Pouch,EU,Wholesale,40,55.25,2210.0
2024-11-28,Wash Pouch,Asia,DTC,18,65.0,1170.0
2024-11-28,Wash Pouch,Asia,Wholesale,43,55.25,2375.75
2024-11-29,Travel Duffel 30L,US,DTC,21,150.0,3150.0
2024-11-29,Travel Duffel 30L,US,Wholesale,27,127.5,3442.5
2024-11-29,Travel Duffel 30L,EU,DTC,26,150.0,3900.0
2024-11-29,Travel Duffel 30L,EU,Wholesale,41,127.5,5227.5
2024-11-29,Travel Duffel 30L,Asia,DTC,30,150.0,4500.0
2024-11-29,Travel Duffel 30L,Asia,Wholesale,42,127.5,5355.0
2024-11-29,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-11-29,Travel Duffel 45L,US,Wholesale,34,144.5,4913.0
2024-11-29,Travel Duffel 45L,EU,DTC,17,170.0,2890.0
2024-11-29,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-11-29,Travel Duffel 45L,Asia,DTC,28,170.0,4760.0
2024-11-29,Travel Duffel 45L,Asia,Wholesale,33,144.5,4768.5
2024-11-29,Everyday Backpack 20L,US,DTC,20,180.0,3600.0
2024-11-29,Everyday Backpack 20L,US,Wholesale,35,153.0,5355.0
2024-11-29,Everyday Backpack 20L,EU,DTC,25,180.0,4500.0
2024-11-29,Everyday Backpack 20L,EU,Wholesale,42,153.0,6426.0
2024-11-29,Everyday Backpack 20L,Asia,DTC,18,180.0,3240.0
2024-11-29,Everyday Backpack 20L,Asia,Wholesale,28,153.0,4284.0
2024-11-29,Everyday Backpack 30L,US,DTC,30,200.0,6000.0
2024-11-29,Everyday Backpack 30L,US,Wholesale,45,170.0,7650.0
2024-11-29,Everyday Backpack 30L,EU,DTC,20,200.0,4000.0
2024-11-29,Everyday Backpack 30L,EU,Wholesale,25,170.0,4250.0
2024-11-29,Everyday Backpack 30L,Asia,DTC,30,200.0,6000.0
2024-11-29,Everyday Backpack 30L,Asia,Wholesale,36,170.0,6120.0
2024-11-29,Capture Clip v3,US,DTC,28,70.0,1960.0
2024-11-29,Capture Clip v3,US,Wholesale,56,59.5,3332.0
2024-11-29,Capture Clip v3,EU,DTC,23,70.0,1610.0
2024-11-29,Capture Clip v3,EU,Wholesale,36,59.5,2142.0
2024-11-29,Capture Clip v3,Asia,DTC,24,70.0,1680.0
2024-11-29,Capture Clip v3,Asia,Wholesale,48,59.5,2856.0
2024-11-29,Capture Clip Pro,US,DTC,21,90.0,1890.0
2024-11-29,Capture Clip Pro,US,Wholesale,45,76.5,3442.5
2024-11-29,Capture Clip Pro,EU,DTC,26,90.0,2340.0
2024-11-29,Capture Clip Pro,EU,Wholesale,33,76.5,2524.5
2024-11-29,Capture Clip Pro,Asia,DTC,21,90.0,1890.0
2024-11-29,Capture Clip Pro,Asia,Wholesale,38,76.5,2907.0
2024-11-29,Tech Pouch,US,DTC,29,60.0,1740.0
2024-11-29,Tech Pouch,US,Wholesale,45,51.0,2295.0
2024-11-29,Tech Pouch,EU,DTC,24,60.0,1440.0
2024-11-29,Tech Pouch,EU,Wholesale,37,51.0,1887.0
2024-11-29,Tech Pouch,Asia,DTC,32,60.0,1920.0
2024-11-29,Tech Pouch,Asia,Wholesale,30,51.0,1530.0
2024-11-29,Wash Pouch,US,DTC,24,65.0,1560.0
2024-11-29,Wash Pouch,US,Wholesale,34,55.25,1878.5
2024-11-29,Wash Pouch,EU,DTC,31,65.0,2015.0
2024-11-29,Wash Pouch,EU,Wholesale,46,55.25,2541.5
2024-11-29,Wash Pouch,Asia,DTC,37,65.0,2405.0
2024-11-29,Wash Pouch,Asia,Wholesale,35,55.25,1933.75
2024-11-30,Travel Duffel 30L,US,DTC,19,150.0,2850.0
2024-11-30,Travel Duffel 30L,US,Wholesale,35,127.5,4462.5
2024-11-30,Travel Duffel 30L,EU,DTC,21,150.0,3150.0
2024-11-30,Travel Duffel 30L,EU,Wholesale,42,127.5,5355.0
2024-11-30,Travel Duffel 30L,Asia,DTC,24,150.0,3600.0
2024-11-30,Travel Duffel 30L,Asia,Wholesale,59,127.5,7522.5
2024-11-30,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-11-30,Travel Duffel 45L,US,Wholesale,56,144.5,8092.0
2024-11-30,Travel Duffel 45L,EU,DTC,35,170.0,5950.0
2024-11-30,Travel Duffel 45L,EU,Wholesale,45,144.5,6502.5
2024-11-30,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-11-30,Travel Duffel 45L,Asia,Wholesale,58,144.5,8381.0
2024-11-30,Everyday Backpack 20L,US,DTC,21,180.0,3780.0
2024-11-30,Everyday Backpack 20L,US,Wholesale,44,153.0,6732.0
2024-11-30,Everyday Backpack 20L,EU,DTC,36,180.0,6480.0
2024-11-30,Everyday Backpack 20L,EU,Wholesale,32,153.0,4896.0
2024-11-30,Everyday Backpack 20L,Asia,DTC,19,180.0,3420.0
2024-11-30,Everyday Backpack 20L,Asia,Wholesale,45,153.0,6885.0
2024-11-30,Everyday Backpack 30L,US,DTC,16,200.0,3200.0
2024-11-30,Everyday Backpack 30L,US,Wholesale,27,170.0,4590.0
2024-11-30,Everyday Backpack 30L,EU,DTC,12,200.0,2400.0
2024-11-30,Everyday Backpack 30L,EU,Wholesale,40,170.0,6800.0
2024-11-30,Everyday Backpack 30L,Asia,DTC,29,200.0,5800.0
2024-11-30,Everyday Backpack 30L,Asia,Wholesale,49,170.0,8330.0
2024-11-30,Capture Clip v3,US,DTC,24,70.0,1680.0
2024-11-30,Capture Clip v3,US,Wholesale,53,59.5,3153.5
2024-11-30,Capture Clip v3,EU,DTC,20,70.0,1400.0
2024-11-30,Capture Clip v3,EU,Wholesale,52,59.5,3094.0
2024-11-30,Capture Clip v3,Asia,DTC,22,70.0,1540.0
2024-11-30,Capture Clip v3,Asia,Wholesale,36,59.5,2142.0
2024-11-30,Capture Clip Pro,US,DTC,15,90.0,1350.0
2024-11-30,Capture Clip Pro,US,Wholesale,30,76.5,2295.0
2024-11-30,Capture Clip Pro,EU,DTC,17,90.0,1530.0
2024-11-30,Capture Clip Pro,EU,Wholesale,52,76.5,3978.0
2024-11-30,Capture Clip Pro,Asia,DTC,17,90.0,1530.0
2024-11-30,Capture Clip Pro,Asia,Wholesale,46,76.5,3519.0
2024-11-30,Tech Pouch,US,DTC,27,60.0,1620.0
2024-11-30,Tech Pouch,US,Wholesale,41,51.0,2091.0
2024-11-30,Tech Pouch,EU,DTC,30,60.0,1800.0
2024-11-30,Tech Pouch,EU,Wholesale,47,51.0,2397.0
2024-11-30,Tech Pouch,Asia,DTC,20,60.0,1200.0
2024-11-30,Tech Pouch,Asia,Wholesale,39,51.0,1989.0
2024-11-30,Wash Pouch,US,DTC,39,65.0,2535.0
2024-11-30,Wash Pouch,US,Wholesale,44,55.25,2431.0
2024-11-30,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-11-30,Wash Pouch,EU,Wholesale,40,55.25,2210.0
2024-11-30,Wash Pouch,Asia,DTC,23,65.0,1495.0
2024-11-30,Wash Pouch,Asia,Wholesale,39,55.25,2154.75
2024-12-01,Travel Duffel 30L,US,DTC,22,150.0,3300.0
2024-12-01,Travel Duffel 30L,US,Wholesale,44,127.5,5610.0
2024-12-01,Travel Duffel 30L,EU,DTC,15,150.0,2250.0
2024-12-01,Travel Duffel 30L,EU,Wholesale,37,127.5,4717.5
2024-12-01,Travel Duffel 30L,Asia,DTC,29,150.0,4350.0
2024-12-01,Travel Duffel 30L,Asia,Wholesale,48,127.5,6120.0
2024-12-01,Travel Duffel 45L,US,DTC,30,170.0,5100.0
2024-12-01,Travel Duffel 45L,US,Wholesale,55,144.5,7947.5
2024-12-01,Travel Duffel 45L,EU,DTC,32,170.0,5440.0
2024-12-01,Travel Duffel 45L,EU,Wholesale,35,144.5,5057.5
2024-12-01,Travel Duffel 45L,Asia,DTC,17,170.0,2890.0
2024-12-01,Travel Duffel 45L,Asia,Wholesale,32,144.5,4624.0
2024-12-01,Everyday Backpack 20L,US,DTC,28,180.0,5040.0
2024-12-01,Everyday Backpack 20L,US,Wholesale,53,153.0,8109.0
